日期,井号,层位,气田,采气厂,中东西,区块,自营/合作,集气站,井型,分类,投产日期,投产年份,生产时间,油压,套压,日产气量,月产气量,年产气量,历年产气量,备注
2021/12/31 0:00,苏47-28-73,山1_2、山2_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2020/12/28,2021,24,1.11,19.46,0.2398,2.0559,213.158,217.7867,适时泡排
2021/12/31 0:00,苏47-10-78C1,山2_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2021/1/2,2021,24,1.31,24.72,0.758,22.8193,276.9534,276.9534,
2021/12/31 0:00,苏196,盒8下,苏里格气田,采气三厂,西区,苏47区,自营,探1站,直井,Ⅲ类井,2021/1/5,2021,0,0,0,0,0,17.5721,17.5721,非计划关井（地面阀门、截断阀冻堵）：2021-11-23 20:01因地面阀门、截断阀冻堵()，关井前油套压22.40/
2021/12/31 0:00,苏47-23-77C6,山21、山12,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅰ类井,2020/10/21,2021,24,1.69,17.01,0.6746,20.3087,489.8514,647.1309,
2021/12/31 0:00,苏47-33-70,盒8下2、盒8下1、盒8上2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅱ类井,2020/10/22,2021,24,1.38,6.64,0.2339,2.0848,164.259,229.0044,适时泡排
2021/12/31 0:00,苏47-45-78,,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,,2021/10/16,2021,24,1,4.26,0.4912,19.5059,54.0606,54.0606,
2021/12/31 0:00,苏47-59-71,盒8下,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅲ类井,2020/10/22,2021,24,0.93,0.62,0.0177,0.4695,128.1422,165.6003,
2021/12/31 0:00,苏47-22-79,山1_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2020/12/27,2021,24,1.71,9.63,0.47,14.1479,294.7288,299.6423,
2021/12/31 0:00,苏47-7-84,山12、盒8下1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2020/9/8,2021,24,1.4,13.78,0.4039,12.158,218.2398,341.4295,适时泡排
2021/12/31 0:00,苏47-6-84,盒8下2、盒8下1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2020/9/8,2021,24,1.39,14.77,1.0713,38.6357,310.2527,433.5327,适时泡排
2021/12/31 0:00,苏47-28-76,山1_3、山2_2、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2020/12/28,2021,0,1.14,15.19,0,0.2037,196.8247,199.9113,计划关井（工艺试验）：2021-12-06 15:00因工艺试验(（打捞节流器）关井)，关井前油套压1.02/12.75
2021/12/31 0:00,苏47-14-72,,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,,2021/5/27,2021,24,1.51,13.76,1.137,34.2292,180.9113,180.9113,
2021/12/31 0:00,苏47-13-75C1,山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2020/12/19,2021,0,1.22,18.8,0,0.6822,121.0853,130.6612,计划关井（间歇生产）：2021-12-28 11:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.30/18.7
2021/12/31 0:00,苏47-10-78C5,盒8下_1、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2020/12/22,2021,24,1.25,14,0.7808,23.4319,279.5625,290.5714,
2021/12/31 0:00,苏47-9-75,山1_3、盒8上_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/1/6,2021,24,1.49,21.73,0.1061,2.9678,35.4597,345.5725,
2021/12/31 0:00,苏47-10-75,山1_3、盒8上_1、盒8下_1、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/1/4,2021,24,1.52,13.53,0.1364,4.1075,55.4347,244.3794,
2021/12/31 0:00,苏47-17-76,盒8下_2、山1_2、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/11/19,2021,24,1.84,5.89,0.0152,0.4248,6.2538,328.6001,
2021/12/31 0:00,苏47-29-66,山1_3、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2018/12/25,2021,24,0.86,6.72,0.2609,7.6152,46.5865,182.8137,柱塞气举
2021/12/31 0:00,苏47-14-76,山1_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/12/31,2021,24,1.71,10.9,0.9096,27.2993,235.1814,683.3439,
2021/12/31 0:00,苏47-66-58,山2、山1、盒8上,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅱ类井,2018/12/22,2021,24,0.97,22.2,1.1493,45.6459,606.5545,1643.5954,
2021/12/31 0:00,苏47-30-66,盒8下1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2018/12/25,2021,0,0.84,0.84,0,0,19.9363,119.2081,计划关井（无气量）：2021-06-25 14:00因无气量(无气量关井)，关井前油套压1/9.41Mpa。
2021/12/31 0:00,苏163,盒8,苏里格气田,采气三厂,西区,苏47区,自营,探1站,直井,Ⅲ类井,2019/1/1,2021,0,0,0,0,0,0,31.249,"非计划关井（其他原因）：2019-03-27因其他原因,关井前油套压0/0Mpa"
2021/12/31 0:00,苏47-54-53,山1、盒8,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅲ类井,2018/11/11,2021,4,0.86,10.05,0.0008,0.2075,1.062,399.5689,计划关井（间歇生产）：2021-12-30 12:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压0.88/10.0
2021/12/31 0:00,苏47-30-69,山1_3、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅱ类井,2018/12/13,2021,24,1.38,2.75,0.444,13.7914,240.9204,787.9163,
2021/12/31 0:00,苏47-30-68,盒8下_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2018/12/25,2021,24,0.85,9.84,0.4545,16.0976,79.6438,179.7878,柱塞气举
2021/12/31 0:00,苏47-61-42,山2_1、盒8下,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅲ类井,2018/12/22,2021,4,1.13,17.08,0.0025,0.7104,13.3696,334.9466,计划关井（间歇生产）：2021-12-30 12:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.17/17.0
2021/12/31 0:00,苏47-15-80,盒8下_1、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/11/24,2021,0,1.73,9.06,0,0.1353,1.0581,346.0899,计划关井（间歇生产）：2021-12-28 11:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.54/9.30
2021/12/31 0:00,苏47-11-74C3,山1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/7/29,2021,24,1.16,15.41,0.6595,19.8524,175.2044,516.4988,
2021/12/31 0:00,苏47-16-75C1,盒8下_1、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/6/29,2021,24,1.59,16.29,2.048,58.7715,236.5786,611.3175,
2021/12/31 0:00,苏47-36-70,盒8、山1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2019/11/17,2021,24,1.13,1.34,0.33,10.5057,169.6098,457.0447,适时泡排
2021/12/31 0:00,苏47-15-79,山2_1、山1_3、盒8上_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/12/15,2021,24,1.64,12.11,0.7277,21.9066,235.155,725.6786,适时泡排
2021/12/31 0:00,苏47-14-74,山1_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/12/18,2021,24,2.2,11.89,1.137,34.2292,264.1194,663.815,适时泡排
2021/12/31 0:00,苏47-12-75,山1_3、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/12/11,2021,24,1.54,15.07,1.5928,49.6932,331.8074,785.6131,适时泡排
2021/12/31 0:00,苏47-14-79,山1_3、盒8下_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2018/12/15,2021,24,1.65,11.69,1.0233,30.8061,326.9409,925.3168,
2021/12/31 0:00,苏47-15-75C7,山1_2、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/12/18,2021,24,1.59,11,0.0758,2.2814,68.3995,433.5265,适时泡排
2021/12/31 0:00,苏47-11-74C1,山1_3、盒8下_2、盒8上_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/12/11,2021,24,1.47,3.89,0.79,25.1411,360.4886,814.0654,适时泡排
2021/12/31 0:00,苏47-14-75,盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/12/18,2021,24,2.33,10.17,0.6292,18.9404,198.5941,716.1184,适时泡排
2021/12/31 0:00,苏47-14-82,盒8下_1、山1_3、山2_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/11/25,2021,24,1.62,1.79,0.6519,19.6249,204.8181,716.0799,适时泡排
2021/12/31 0:00,苏47-14-78,盒8下_1、盒7、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2018/10/26,2021,24,1.69,9.68,1.7434,52.4855,317.9173,834.8756,
2021/12/31 0:00,苏47-15-78C2,山1_3、盒8上_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/12/15,2021,24,1.64,21.26,0.758,22.8193,237.2627,706.2328,
2021/12/31 0:00,苏47-23-73,山2_1、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅱ类井,2019/10/27,2021,24,1.16,14.41,1.0764,32.404,473.8298,1077.4187,
2021/12/31 0:00,苏47-29-68,山1_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2018/12/25,2021,24,0.82,15.43,0.4062,21.2465,157.8166,294.5968,柱塞气举
2021/12/31 0:00,苏47-64-73,山1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅲ类井,2019/6/30,2021,24,0.9,10.04,0.1474,5.8518,84.106,202.782,
2021/12/31 0:00,苏47-29-67,盒8下_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2018/12/26,2021,0,0.88,15.77,0,6.3755,21.9219,60.3998,计划关井（间歇生产）：2021-12-27 13:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压0.89/18.7
2021/12/31 0:00,苏47-30-70,太原组、山2_1、山1_3、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2019/2/13,2021,24,2.29,7.16,0.408,18.2366,78.5621,478.8512,
2021/12/31 0:00,苏47-11-74,盒8下,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2019/7/27,2021,24,1.13,12.93,0.9551,28.7528,371.2235,918.2899,适时泡排
2021/12/31 0:00,苏47-31-70,盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/12/18,2021,24,1.15,20.53,0.0985,2.9657,82.2352,420.7717,
2021/12/31 0:00,苏47-11-84,山2_1、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/11/25,2021,24,1.8,12.54,0.0507,1.7237,117.4038,360.9014,适时泡排
2021/12/31 0:00,苏47-28-57,山1_2、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2019/11/25,2021,19.33,1.09,9.58,0.3808,13.0876,117.4518,411.0114,计划关井（间歇生产）：2021-12-27 13:00-2021-12-30 12:40因间歇生产（间歇生产（冬关夏开）
2021/12/31 0:00,苏47-28-58,山2_1、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2019/11/25,2021,24,1.52,10.66,0.3703,13.3178,108.7045,346.2079,适时泡排
2021/12/31 0:00,苏47-18-81,山2、盒8下,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/11/26,2021,24,1.85,25.56,0.6064,18.255,190.3007,454.0013,
2021/12/31 0:00,苏47-18-83,山1_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/11/26,2021,0,3.49,9,0,0.1573,14.2264,184.5564,计划关井（间歇生产）：2021-12-28 11:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.70/8.99
2021/12/31 0:00,苏47-6-81,盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/12/15,2021,24,1.48,3.77,0.3,2.8743,65.9868,246.0674,
2021/12/31 0:00,苏47-1-78,山2_3、山1_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/12/15,2021,24,1.64,21,0.5079,15.2889,155.283,386.6554,适时泡排
2021/12/31 0:00,苏47-30-67,盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2018/12/26,2021,0,0.83,2.89,0,6.1369,8.174,56.4109,计划关井（间歇生产）：2021-12-27 13:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压0.89/3.80
2021/12/31 0:00,苏47-53-72,山1_3、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅲ类井,2019/12/29,2021,24,1.19,17.6,5.0758,145.0969,528.8443,711.3938,
2021/12/31 0:00,苏47-33-71,山2_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2020/1/1,2021,24,1.16,18.79,0.0164,0.4759,17.8746,89.61,
2021/12/31 0:00,苏47-33-67,山1_3、盒8下,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2020/1/1,2021,0,1.16,1.78,0,0,20.3414,198.37,计划关井（无气量）：2021-10-24 08:00因无气量(无气量关井)，关井前油套压1.48/10.30Mpa。
2021/12/31 0:00,苏47-36-69,盒8、山1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅱ类井,2019/11/17,2021,24,1.05,4.95,2.6134,84.8926,313.5811,631.7462,适时泡排
2021/12/31 0:00,苏47-66-52,盒8下_2、盒8上_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅲ类井,2019/1/2,2021,24,1.02,4.46,0.1965,7.8019,133.1373,554.343,
2021/12/31 0:00,苏47-6-80,盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/12/15,2021,24,1.24,12.14,0.379,11.4094,130.6618,322.1162,
2021/12/31 0:00,苏47-21-85,山2、山1、盒8上,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅱ类井,2019/11/11,2021,24,1.96,19.71,0.8869,26.6988,412.1836,829.1202,
2021/12/31 0:00,苏47-1-76,山2_1、山1_2、盒8上_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/12/15,2021,24,1.64,15.04,2.0803,61.6701,324.226,568.174,
2021/12/31 0:00,苏47-23-75,山2_2、山1_3、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅱ类井,2019/10/11,2021,24,1.16,10.93,0.4472,13.4634,288.8505,737.1443,
2021/12/31 0:00,苏47-33-76C2,山2_2、山1_2、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2019/12/6,2021,0,1.16,13.22,0,0.2065,23.5577,121.2728,计划关井（间歇生产）：2021-12-28 12:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.40/10.1
2021/12/31 0:00,苏47-23-77C2,太原组、山2_2、山1_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2019/12/15,2021,24,2.25,8.73,0.2501,7.53,124.763,290.1248,
2021/12/31 0:00,苏47-23-78,盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2019/12/15,2021,0,1.6,20.01,0,0.1741,99.1853,306.9135,计划关井（间歇生产）：2021-12-24 10:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.39/11.2
2021/12/31 0:00,苏47-20-82,盒8下_1、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/9/4,2021,0,1.79,19.57,0,0.1705,3.9525,476.6422,计划关井（间歇生产）：2021-12-24 10:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.87/19.4
2021/12/31 0:00,苏47-13-82,山1_1、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/9/6,2021,24,2.75,18.54,0.106,3.2649,37.9756,420.3754,
2021/12/31 0:00,苏47-17-73,盒8下_1、山1_2、山2_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅰ类井,2018/9/11,2021,24,1.95,3.26,2.0217,62.7856,738.1444,2083.4449,
2021/12/31 0:00,苏47-20-78,盒8下1、盒8下2、山12、山22,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/9/14,2021,24,2.04,7.71,0.0076,0.2281,39.6309,441.9403,
2021/12/31 0:00,苏47-20-79,盒8下1、山11,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/9/14,2021,24,1.8,21.86,0.3034,9.1321,136.7247,538.308,
2021/12/31 0:00,苏47-11-74C5,盒8下_2、盒8上_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/7/15,2021,24,1.16,17.75,2.9918,82.0489,351.7173,729.0875,
2021/12/31 0:00,苏47-53-73,山1_2、山1_3、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅲ类井,2019/12/29,2021,24,1.15,19.47,0.2947,11.7036,167.9246,242.212,
2021/12/31 0:00,苏47-15-78C1,盒8下_1、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2018/10/29,2021,24,1.61,3.56,0.7201,21.678,386.9535,1025.3476,
2021/12/31 0:00,苏47-15-84,盒8下_1、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/14,2021,24,1.63,3.46,0.5008,15.6625,266.6406,540.6868,柱塞气举
2021/12/31 0:00,苏47-27-79,盒8下2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2020/5/8,2021,24,1.23,1.83,0.117,0.3862,62.0049,98.6223,柱塞气举
2021/12/31 0:00,苏47-28-74,山13、山12、盒8下1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2020/5/1,2021,24,1.22,16.35,0.3801,3.3879,203.5413,412.1834,适时泡排
2021/12/31 0:00,苏47-1-77,山1_2、盒8下_2、盒7,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/12/15,2021,24,1.66,10.98,1.3387,45.2251,248.0123,533.9615,
2021/12/31 0:00,苏47-9-79C1,山1_3、山1_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/8/24,2021,24,2.43,6.48,0.51,17.006,182.1559,683.5114,柱塞气举
2021/12/31 0:00,苏47-23-69,山1_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2019/12/15,2021,24,1.27,12.09,0.6216,18.7119,277.0408,526.532,
2021/12/31 0:00,苏47-33-76C4,山1_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2019/12/6,2021,24,2.44,10.17,0.4776,14.3762,242.8156,498.8887,
2021/12/31 0:00,苏47-6-79,山2_3、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2019/12/15,2021,24,1.24,5.37,0.47,14.1479,151.8693,343.3529,
2021/12/31 0:00,苏47-23-68,山1_3、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2019/12/15,2021,24,1.27,17.9,0.5216,15.7018,250.3319,448.2005,
2021/12/31 0:00,苏47-35-65,盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-3集气站,直井,Ⅲ类井,2018/10/4,2021,24,0.86,14.99,0.007,20.407,69.8902,257.6968,
2021/12/31 0:00,苏47-9-82C1,山2_1、山1_2、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/8,2021,24,2.33,17.02,1.06,5.4496,24.1987,431.6653,
2021/12/31 0:00,苏47-26-71,山23、山13、山12,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/9/16,2021,0,1.33,16.22,0,1.5686,44.366,430.4991,计划关井（间歇生产）：2021-12-24 10:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.30/16.1
2021/12/31 0:00,苏47-2-75,盒8、山1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2018/5/30,2021,24,1.53,13.16,0.4018,11.6135,151.843,753.7067,
2021/12/31 0:00,苏47-12-82,马家沟组,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2015/12/25,2021,24,1.3,7.3,0.1016,3.2553,50.0299,871.0099,
2021/12/31 0:00,苏47-15-74,盒8下_1、盒8下_2、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/7,2021,24,1.57,7.23,0.4548,13.6914,143.5833,556.9244,
2021/12/31 0:00,苏47-16-83,盒8下_1、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/20,2021,0,2.2,10.18,0,0.1794,8.8198,150.2165,计划关井（间歇生产）：2021-12-28 11:00因间歇生产(间歇生产（冬关夏开）)，关井前油套压1.59/9.92
2021/12/31 0:00,苏47-54-67,盒8、山2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-6集气站,直井,Ⅲ类井,2018/10/21,2021,24,1.47,9.13,0.1965,7.8058,140.4453,437.1294,
2021/12/31 0:00,苏47-26-69,山1_2、山1_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/10/21,2021,24,3.16,17.43,0.106,3.2718,117.5509,650.9533,
2021/12/31 0:00,苏47-14-84,盒8下_2、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/20,2021,24,1.69,15.45,2.71,42.497,112.7837,334.3778,柱塞气举
2021/12/31 0:00,苏47-14-83,盒8下_1、山1_2、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/16,2021,24,2.71,6.83,0.1047,3.2517,58.2841,287.4242,
2021/12/31 0:00,苏47-15-82C1,盒8下_1、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2018/10/16,2021,24,1.64,4.46,0.6822,20.5374,238.7457,794.2609,
2021/12/31 0:00,苏47-9-82C2,盒8下_1、盒8上_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/8,2021,24,1.34,4.44,0.65,19.9992,181.3358,750.1663,
2021/12/31 0:00,苏47-15-78C4,盒8下_1、山1_3、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2018/10/26,2021,24,1.45,13.24,1.137,34.2292,240.5004,796.3276,
2021/12/31 0:00,苏47-15-78,盒8下_1、山1_3、山1_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅱ类井,2018/10/26,2021,24,1.65,3.2,0.9248,27.84,284.983,806.9578,
2021/12/31 0:00,苏47-15-78C3,盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/26,2021,24,3.1,4.47,0.3025,9.449,109.162,544.733,柱塞气举
2021/12/31 0:00,苏47-16-82,盒8下_1、盒8下_2、山13、山2_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/9/30,2021,24,1.63,7.8,0.0117,0.4443,31.3213,325.6614,
2021/12/31 0:00,苏47-15-83,盒8下_1、山1_2、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/9/30,2021,24,1.63,11.52,0.2577,7.7587,93.1651,477.7228,适时泡排
2021/12/31 0:00,苏47-14-80,盒8下_1、山1_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/11/5,2021,24,1.82,14.4,0.1668,5.0197,128.4002,602.3896,适时泡排
2021/12/31 0:00,苏47-19-74,盒8下_1、山1_3、山2_3,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/11/4,2021,24,2.02,6.96,0.51,4.5075,121.9395,495.8152,
2021/12/31 0:00,苏47-19-76,盒8下_2、山1_2、山1_3、山2_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/11/4,2021,24,1.95,10.45,0.22,3.8689,123.7731,510.5557,
2021/12/31 0:00,苏47-19-75,盒8下_2、山1_3、山2_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/11/4,2021,24,1.86,5.94,0.38,6.6556,62.4847,389.1074,
2021/12/31 0:00,苏47-8-83,山2_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/8,2021,24,1.49,15.17,0.1289,3.6043,121.4032,701.8931,适时泡排
2021/12/31 0:00,苏47-15-74C7,山2_3、山1_1、盒8下_2,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1集气站,直井,Ⅲ类井,2018/10/7,2021,24,4.41,5.05,0.14,5.7543,220.2197,487.204,
2021/12/31 0:00,苏47-18-76,山2_1、山1_3、山1_1、盒8下_1,苏里格气田,采气三厂,西区,苏47区,自营,苏47-1H集气站,直井,Ⅲ类井,2018/9/14,2021,24,1.97,10.56,0.11,7.3001,103.2153,675.1034,
